key,doi,title,year,venue,type,citations,strands,duplicates_merged,title_only,questions,decision,reason
doi:10.1371/journal.pone.0085778,10.1371/journal.pone.0085778,Spatial Genetic Structure Patterns of Phenotype-Limited and Boundary-Limited Expanding Populations: A Simulation Study,2014,PLoS ONE,,3,semantic_scholar,0,0,q2,pass,
doi:10.1002/ps.70556,10.1002/ps.70556,"Advancing towards a sustainable green management system (SGMS) for the sweet potato weevil, Cylas formicarius: a synthesis of traditional knowledge and modern innovations",2026,Pest Management Science,,5,semantic_scholar,0,0,q2,pass,
doi:10.1371/journal.pone.0073477,10.1371/journal.pone.0073477,Effects of a Range-Expanding Sea Urchin on Behaviour of Commercially Fished Abalone,2013,PLoS ONE,,21,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10531-018-1535-9,10.1007/s10531-018-1535-9,Is the raccoon (Procyon lotor) out of control in Europe?,2018,Biodiversity and Conservation,,3,semantic_scholar,1,1,,exclude,no-spread
doi:10.20944/preprints202012.0689.v3,10.20944/preprints202012.0689.v3,"A Theoretical Treatment of Memetic Traits Using Gene-Meme, Meme-Meme and Population Equilibrium",2021,,,0,semantic_scholar,0,0,q2,pass,
doi:10.1093/aob/mcae087,10.1093/aob/mcae087,Pleistocene climate oscillations have shaped the expansion and contraction speciation model of the globose Eriosyce sect. Neoporteria cacti in Central Chile.,2024,Annals of Botany,,6,semantic_scholar,0,1,,exclude,off-topic
doi:10.1002/9780470015902.a0020795.pub2,10.1002/9780470015902.a0020795.pub2,"Gene Flow, Haplotype Patterns and Modern Human Origins",2012,,,7,semantic_scholar,0,1,,exclude,no-spread
doi:10.1002/ecy.4201,10.1002/ecy.4201,Elevated temperatures shift flower head height distributions and seed dispersal patterns in two invasive thistle species.,2023,Ecology,,5,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1002/ece3.3002,10.1002/ece3.3002,"Factors restricting the range expansion of the invasive green anole Anolis carolinensis on Okinawa Island, Japan",2017,Ecology and Evolution,,18,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10344-021-01494-2,10.1007/s10344-021-01494-2,"Long-distance dispersal and home range establishment by a female sub-adult tiger (Panthera tigris) in the Panna landscape, central India",2021,,,11,semantic_scholar,0,1,,exclude,off-topic
doi:10.1007/s10530-022-02838-y,10.1007/s10530-022-02838-y,The rise and fall of an alien: why the successful colonizer Littorina saxatilis failed to invade the Mediterranean Sea,2022,Biological Invasions,,60,semantic_scholar,0,1,,exclude,off-topic
doi:10.1103/physreve.87.012103,10.1103/physreve.87.012103,Radial Domany-Kinzel models with mutation and selection.,2012,"Physical review. E, Statistical, nonlinear, and soft matter physics",,42,semantic_scholar,0,0,q2 q5,pass,
ttl:geneticandenvironmentalcontributionstodispersaldistanceinthetwospottedspidermitetetranychusurticae,,"Genetic and environmental contributions to dispersal distance in the two-spotted spider mite, Tetranychus urticae",2012,,,0,semantic_scholar,0,1,,exclude,off-topic
doi:10.1111/oik.03975,10.1111/oik.03975,Drivers of plant species’ potential to spread: the importance of demography versus seed dispersal,2017,,,11,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1007/s10530-014-0662-9,10.1007/s10530-014-0662-9,Invasion spread of Operophtera brumata in northeastern United States and hybridization with O. bruceata,2014,Biological Invasions,,30,openalex+semantic_scholar,4,1,,exclude,off-topic
ttl:costsandbenefitsofbiologicalcontrolofinvasivealienplantscasestudiesfromsouthafrica,,Costs and benefits of biological control of invasive alien plants: case studies from South Africa,2004,,,151,openalex+semantic_scholar,1,0,q2,pass,
ttl:theeffectofbioticinteractionsonlatitudinalrangeexpansionofplantspeciesinresponsetoclimatechange,,The effect of biotic interactions on latitudinal range expansion of plant species in response to climate change,2015,,,0,semantic_scholar,0,1,,exclude,off-topic
ttl:evolutionarybiologyofgondwanannonbitingmidgesdipterachironomidae,,Evolutionary biology of Gondwanan non-biting midges (Diptera: Chironomidae),2010,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.1111/oik.08278,10.1111/oik.08278,Shifts from pulled to pushed range expansions caused by reduction of landscape connectivity,2021,,,16,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1016/j.mtbio.2026.102814,10.1016/j.mtbio.2026.102814,Injectable chitosan-based hydrogel via in situ gelation modulates the inflammatory microenvironment and facilitates minimally invasive repair of peripheral nerve injury,2026,Materials Today Bio,,2,semantic_scholar,0,0,,exclude,off-topic
doi:10.1093/icb/icy086,10.1093/icb/icy086,Species-Specific Means and Within-Species Variance in Glucocorticoid Hormones and Speciation Rates in Birds.,2018,Integrative and Comparative Biology,,3,semantic_scholar,0,0,q2,pass,
doi:10.7717/peerj.10241,10.7717/peerj.10241,Assessing anthropogenic risk to sea otters (Enhydra lutris nereis) for reintroduction into San Francisco Bay,2020,PeerJ,,6,semantic_scholar,0,0,q2,pass,
ttl:decisionsanddiseasetheevolutionofcooperationinapandemic,,Decisions and disease: the evolution of cooperation in a pandemic,2020,,,5,semantic_scholar,0,1,,exclude,no-spread
doi:10.1890/1051-0761(1998)008[0833:bomtso]2.0.co;2,10.1890/1051-0761(1998)008[0833:bomtso]2.0.co;2,BIOECONOMICS OF MANAGING THE SPREAD OFEXOTIC PEST SPECIES WITH BARRIER ZONES,1998,,,175,semantic_scholar,0,1,,exclude,off-topic
doi:10.1111/wre.12147,10.1111/wre.12147,Chemical control of isolated invasive conifers using a novel aerial spot application method,2015,,,10,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1007/s10530-013-0539-3,10.1007/s10530-013-0539-3,Patterns of niche conservatism among non-native birds in Europe are dependent on introduction history and selection of variables,2013,Biological Invasions,,2,semantic_scholar,1,1,,exclude,no-spread
doi:10.1614/ipsm-d-11-00065.1,10.1614/ipsm-d-11-00065.1,Using State-and-Transition Modeling to Account for Imperfect Detection in Invasive Species Management,2013,Invasive Plant Science and Management,,34,openalex+semantic_scholar,1,0,q2,pass,
ttl:impactsoftheinvasivereedarundodonaxonbiodiversityatthecommunityecosystemlevel,,Impacts of the invasive reed Arundo donax on biodiversity at the community-ecosystem level,2007,,,25,semantic_scholar,0,1,,exclude,off-topic
doi:10.1145/1389095.1389133,10.1145/1389095.1389133,The influence of scaling and assortativity on takeover times in scale-free topologies,2008,Annual Conference on Genetic and Evolutionary Computation,,14,semantic_scholar,0,1,,exclude,no-spread
doi:10.1071/wr16232,10.1071/wr16232,Alpine landscape and canopy cover from 1973 to 2011: are roe and red deer population dynamics linked?,2017,Wildlife research (East Melbourne),,6,semantic_scholar,0,1,,exclude,no-spread
ttl:effectsofpliopleistocenebarrieronchihuahuandesertherpetofauna,,Effects of Plio-Pleistocene Barrier on Chihuahuan Desert Herpetofauna,2014,,,8,semantic_scholar,0,1,,exclude,no-spread
doi:10.3897/neobiota.105.174895,10.3897/neobiota.105.174895,Trophic interactions and climate-driven range dynamics of native and invasive catfish in freshwater ecosystems,2026,NeoBiota,,0,semantic_scholar,0,0,q2,pass,
doi:10.1098/rspb.2020.2614,10.1098/rspb.2020.2614,"The modularity of a social group does not affect the transmission speed of a novel, socially learned behaviour, or the formation of local variants",2021,Proceedings of the Royal Society B,,3,semantic_scholar,0,0,q2,pass,
doi:10.15760/etd.6378,10.15760/etd.6378,"Impact of Suburban Landscape Features on Gene Flow of the Model Invasive Grass, Brachypodium sylvaticum",2000,,,2,semantic_scholar,0,1,,exclude,off-topic
doi:10.1038/s41598-017-04607-7,10.1038/s41598-017-04607-7,Impact of climate and host availability on future distribution of Colorado potato beetle,2017,Scientific Reports,,62,semantic_scholar,0,0,q2,pass,
doi:10.2478/s11534-012-0051-x,10.2478/s11534-012-0051-x,Effect of kinesin velocity distribution on slow axonal transport,2012,,,2,semantic_scholar,0,0,q2,pass,
ttl:apr262019oceancurrentconnectivitypropellingthesecondaryspreadofamarineinvasivecombjelly,,"Apr 26, 2019 Ocean current connectivity propelling the secondary spread of a marine invasive comb jelly",,,,0,semantic_scholar,0,1,,exclude,out-of-window
doi:10.1111/mam.12249,10.1111/mam.12249,"Climatic niche comparison of raccoons
 Procyon lotor
 and raccoon dogs
 Nyctereutes procyonoides
 in their native and non‐native ranges",2021,Mammal Review,,28,semantic_scholar,0,0,q2,pass,
doi:10.1080/01932691.2021.2016437,10.1080/01932691.2021.2016437,Probing the mechanism of external fluids invasion of nanopores in fractured tight sandstone reservoir,2022,Journal of Dispersion Science and Technology,,1,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1046/j.1365-2699.1998.252173.x,10.1046/j.1365-2699.1998.252173.x,"Temporal and spatial expansion of the Egyptian goose Alopochen aegyptiacus in The Netherlands, 1967–94",1998,,,29,semantic_scholar,0,1,,exclude,off-topic
doi:10.1007/s10841-018-0045-0,10.1007/s10841-018-0045-0,The hand of man first then Santa Rosalia’s blessing: a critical examination of the supposed criticism by Samraoui (2017),2018,Journal of Insect Conservation,,10,semantic_scholar,0,1,,exclude,no-spread
doi:10.1139/gen-2019-0004,10.1139/gen-2019-0004,"The role of dispersal, selection, and timing of sampling on the false discovery rate of loci under selection during geographic range expansion.",2019,Genome,,2,openalex+semantic_scholar,4,0,q1 q2 q3 q4,pass,
doi:10.1002/ece3.11415,10.1002/ece3.11415,Genomic signatures of hybridization between Ixodes ricinus and Ixodes persulcatus in natural populations,2024,Ecology and Evolution,,6,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10228-007-0413-3,10.1007/s10228-007-0413-3,Comparative population structure of three snook species (Teleostei: Centropomidae) from the eastern central Pacific,2007,Ichthyological Research,,8,semantic_scholar,0,1,,exclude,no-spread
ttl:assessingtheinvasivenessofcalotropisproceraaitonwtaitoninnorthernaustralia,,Assessing the invasiveness of Calotropis procera (Aiton) W.T. Aiton in northern Australia,2017,,,1,semantic_scholar,0,1,,exclude,off-topic
doi:10.1111/geb.12726,10.1111/geb.12726,Misleading prioritizations from modelling range shifts under climate change,2018,,,54,semantic_scholar,0,1,,exclude,off-topic
doi:10.1186/s12862-016-0807-9,10.1186/s12862-016-0807-9,Population subdivision of hydrothermal vent polychaete Alvinella pompejana across equatorial and Easter Microplate boundaries,2016,BMC Evolutionary Biology,,1,semantic_scholar,1,0,q2,pass,
doi:10.5846/stxb201011081600,10.5846/stxb201011081600,Allee effects of local populations and the synchrony of metapopulation,2012,,,3,semantic_scholar,0,1,q5,pass,
doi:10.1111/1365-2745.14142,10.1111/1365-2745.14142,Density dependence of seed dispersal and fecundity profoundly alters the spread dynamics of plant populations,2023,Journal of Ecology,,8,openalex+semantic_scholar,1,0,q2,pass,
doi:10.1016/j.marmicro.2013.10.002,10.1016/j.marmicro.2013.10.002,"Traveling through time: The past, present and future biogeographic range of the invasive foraminifera Amphistegina spp. in the Mediterranean Sea",2013,,,42,semantic_scholar,0,1,,exclude,off-topic
doi:10.1603/022.038.0307,10.1603/022.038.0307,Trophic Habits of Aethina tumida (Coleoptera: Nitidulidae): Their Adaptive Significance and Relevance to Dispersal,2009,Environmental Entomology,,30,semantic_scholar,0,0,q2,pass,
ttl:evolutionarybiogeographyofaustralianriverineturtleselseyasppandemyduramacquariikrefftii,,Evolutionary biogeography of Australian riverine turtles: Elseya spp. and Emydura macquarii krefftii,2013,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.1371/journal.pone.0189393,10.1371/journal.pone.0189393,"Northward range expansion of Ixodes scapularis evident over a short timescale in Ontario, Canada",2017,PLoS ONE,,121,semantic_scholar,0,0,q2,pass,
doi:10.1093/treephys/tpv046,10.1093/treephys/tpv046,Susceptibility to the pinewood nematode (PWN) of four pine species involved in potential range expansion across Europe.,2015,Tree Physiology,,59,semantic_scholar,0,1,,exclude,off-topic
doi:10.1101/2025.04.24.650399,10.1101/2025.04.24.650399,"Increased clonality, decreased allele diversity and high genetic structure in tetraploid sea anemone Aulactinia stella populations from North Pacific to Atlantic across the Arctic Ocean",2025,bioRxiv,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.1111/1365-2745.70312,10.1111/1365-2745.70312,Asymmetric adaptation across a core–periphery climate gradient drives rapid phenological evolution and range expansion in an invasive plant,2026,Journal of Ecology,,0,semantic_scholar,0,0,q2,pass,
doi:10.1093/aobpla/plz017,10.1093/aobpla/plz017,Recent range expansion in Australian hummock grasses (Triodia) inferred using genotyping-by-sequencing,2019,AoB Plants,,13,semantic_scholar,0,0,q2,pass,
doi:10.1016/j.ecoinf.2011.03.004,10.1016/j.ecoinf.2011.03.004,Integrating demographic data and a mechanistic dispersal model to predict invasion spread of Rhododendron ponticum in different habitats,2011,Ecological Informatics,,26,openalex+semantic_scholar,1,1,q2,pass,
doi:10.1016/j.meegid.2009.06.014,10.1016/j.meegid.2009.06.014,Bayesian coalescent inference reveals high evolutionary rates and expansion of Norovirus populations.,2009,"Infection, Genetics and Evolution",,30,semantic_scholar,0,1,q2,pass,
doi:10.1101/794867,10.1101/794867,Clonal interference patterns shift during range expansion,2019,,,1,semantic_scholar,0,0,q2,pass,
doi:10.1101/2020.07.12.20151878,10.1101/2020.07.12.20151878,Inverted covariate effects for mutated 2nd vs 1st waveCovid-19: high temperature spread biased for young,2020,medRxiv,,11,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10592-015-0706-4,10.1007/s10592-015-0706-4,Toward the genetic origins of a potentially non-native population of threespine stickleback (Gasterosteus aculeatus) in Alberta,2015,Conservation Genetics,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.7717/peerj.16814,10.7717/peerj.16814,"Biology, ecology, and biogeography of eremic praying mantis Blepharopsis mendica (Insecta: Mantodea)",2024,PeerJ,,7,semantic_scholar,0,0,q2,pass,
doi:10.1007/s10886-013-0368-y,10.1007/s10886-013-0368-y,Terpenes Tell Different Tales at Different Scales: Glimpses into the Chemical Ecology of Conifer - Bark Beetle - Microbial Interactions,2013,Journal of Chemical Ecology,,115,semantic_scholar,1,1,,exclude,off-topic
doi:10.1111/fwb.12137,10.1111/fwb.12137,Environmental change as a driver of diversification in temporary aquatic habitats: does the genetic structure of extant fairy shrimp populations reflect historic aridification?,2013,,,36,semantic_scholar,0,1,,exclude,no-spread
doi:10.35407/bag.2022.33.01.06,10.35407/bag.2022.33.01.06,EVOLUTIONARY DYNAMICS OF AUTOPOLYPLOIDS IN NATURAL POPULATIONS: THE CASE OF TURNERA SIDOIDES COMPLEX,2022,Journal of Basic and Applied Genetics,,0,semantic_scholar,0,0,q2,pass,
doi:10.1007/978-3-030-11364-3_16,10.1007/978-3-030-11364-3_16,Competitive Novel Dual Rumour Diffusion Model,2019,New Economic Windows,,0,semantic_scholar,0,1,,exclude,off-topic
doi:10.1007/s13280-018-1026-y,10.1007/s13280-018-1026-y,Detecting crucial dispersal pathways using a virtual ecology approach: A case study of the mirid bug Stenotus rubrovittatus,2018,Ambio,,6,semantic_scholar,0,1,,exclude,off-topic
ttl:prosopisjulifloraswdcinthedrylandsareviewofinvasionimpactsandmanagementineasternafrica,,"Prosopis juliﬂora (sw.) DC in the drylands: A review of invasion, impacts and management in Eastern Africa",,,,1,semantic_scholar,0,1,,exclude,out-of-window
doi:10.1007/s00035-018-0214-5,10.1007/s00035-018-0214-5,Could knotweeds invade mountains in their introduced range? An analysis of patches dynamics along an elevational gradient,2018,Alpine Botany,,7,semantic_scholar,1,1,,exclude,no-spread
doi:10.1111/mec.12031,10.1111/mec.12031,Coalescent and biophysical models of stepping‐stone gene flow in neritid snails,2012,Molecular Ecology,,85,semantic_scholar,0,0,q2,pass,
doi:10.55632/pwvas.v97i2.1135,10.55632/pwvas.v97i2.1135,"Range expansion of the non-native Rainbow Darter in the New and Potomac River drainages, West Virginia.",2025,Proceedings of the West Virginia Academy of Science,,0,semantic_scholar,0,0,q2,pass,
doi:10.1534/genetics.104.034199,10.1534/genetics.104.034199,Bayesian Estimation of Recent Migration Rates After a Spatial Expansion,2005,Genetics,,141,semantic_scholar,0,1,,exclude,off-topic
